@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.Remove-R1,2,6_transformed_reordered'

@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute 'Life Ladder Numeric' numeric
@attribute 'Life Ladder Category' {'Very Sad',Sad,Neutral,Happy,'Very Happy'}

@data
5.300569,9.560513,0.762044,0.79517,-0.158733,0.705334,0.565782,5.300569,Neutral
5.310539,9.184566,0.874232,0.808973,-0.008377,0.861133,0.708209,5.310539,Neutral
3.801491,7.327225,0.796405,0.588338,0.026075,0.797701,0.677514,3.801491,Sad
5.171953,9.353773,0.840379,0.692227,-0.130632,0.798496,0.59729,5.171953,Neutral
4.635565,8.323469,0.577065,0.735513,-0.114853,0.789375,0.66342,4.635565,Neutral
4.683025,8.089234,0.743759,0.686937,-0.04996,0.825242,0.751474,4.683025,Neutral
7.632288,11.066423,0.935879,0.947289,0.009911,0.502776,0.763018,7.632288,Happy
7.035472,10.894409,0.885667,0.884752,0.050941,0.462255,0.712461,7.035472,Happy
4.349939,8.104486,0.717394,0.643884,-0.042106,0.91035,0.629791,4.349939,Neutral
5.948992,9.502946,0.899366,0.770417,-0.134743,0.798016,0.754337,5.948992,Neutral
5.650553,9.017354,0.778662,0.883905,-0.124353,0.819262,0.655217,5.650553,Neutral
5.983512,9.576818,0.87097,0.850766,-0.154003,0.854821,0.774538,5.983512,Neutral
5.385705,8.477501,0.800305,0.778591,-0.02444,0.760243,0.747022,5.385705,Neutral
6.241407,9.815028,0.903294,0.752505,-0.046177,0.813142,0.474296,6.241407,Happy
4.661013,9.608582,0.755862,0.671301,-0.196348,0.866777,0.599643,4.661013,Neutral
6.783402,10.707269,0.951891,0.797024,0.146184,0.635509,0.484276,6.783402,Happy
7.163616,10.906148,0.926159,0.828044,0.237741,0.689583,0.776061,7.163616,Happy
4.998285,8.403867,0.759175,0.956799,0.006691,0.828444,0.703703,4.998285,Neutral
5.854946,10.14607,0.910927,0.713606,-0.186879,0.925463,0.586741,5.854946,Neutral
5.559724,9.457677,0.914199,0.806125,-0.018979,0.862888,0.83152,5.559724,Neutral
7.458965,10.916698,0.936501,0.92032,0.244688,0.445697,0.729161,7.458965,Happy
5.462342,9.254416,0.76451,0.944707,0.063276,0.791134,0.699165,5.462342,Neutral
6.374564,11.495576,0.902841,0.916078,-0.07251,0.445697,0.731057,6.374564,Happy
5.990751,9.856716,0.778605,0.837159,-0.036857,0.745187,0.750248,5.990751,Neutral
5.448725,8.274378,0.772273,0.790348,0.151858,0.711842,0.443903,5.448725,Neutral
5.900567,9.887623,0.897104,0.823392,-0.130778,0.81578,0.679317,5.900567,Neutral
5.950014,10.724751,0.810035,0.72348,0.00173,0.747344,0.584981,5.950014,Neutral
6.599129,10.063392,0.855236,0.733611,0.186462,0.782117,0.736139,6.599129,Happy
6.994615,10.584558,0.956859,0.782082,-0.099266,0.783718,0.717415,6.994615,Happy
6.262175,9.06797,0.774074,0.900676,-0.068113,0.772578,0.819661,6.262175,Happy
5.5688,8.532187,0.911087,0.512159,-0.088826,0.813097,0.837069,5.5688,Neutral
5.829234,8.082229,0.662693,0.832002,0.115745,0.718337,0.580617,5.829234,Neutral
7.578745,11.075808,0.950128,0.953017,0.228408,0.445697,0.800106,7.578745,Happy
7.233995,10.807282,0.942774,0.917537,0.115171,0.445697,0.726976,7.233995,Happy
4.573725,9.515311,0.73597,0.498138,-0.091217,0.75385,0.522002,4.573725,Neutral
4.932915,8.599528,0.811648,0.68047,-0.039615,0.926109,0.714879,4.932915,Neutral
4.154342,8.369377,0.795184,0.886012,0.402781,0.618822,0.616757,4.154342,Neutral
7.382232,10.798502,0.920521,0.941115,0.156488,0.445697,0.761534,7.382232,Happy
5.340296,9.341144,0.809379,0.879374,0.402781,0.867729,0.796031,5.340296,Neutral
6.340344,10.723532,0.816993,0.690071,-0.002616,0.841232,0.754478,6.340344,Happy
5.101214,8.887655,0.703788,0.60326,0.306766,0.959867,0.695946,5.101214,Neutral
3.466578,7.411621,0.601414,0.693507,0.101428,0.866305,0.504436,3.466578,Sad
4.362989,7.212945,0.504608,0.752293,0.01429,0.445697,0.632626,4.362989,Neutral
4.873723,7.776358,0.634026,0.738213,0.033803,0.750026,0.701789,4.873723,Neutral
6.863947,10.975426,0.903571,0.848753,0.213495,0.697543,0.768671,6.863947,Happy
6.939435,10.783488,0.926076,0.898229,0.188829,0.445697,0.762827,6.939435,Happy
5.952157,10.299629,0.89081,0.613584,-0.293166,0.848004,0.559758,5.952157,Neutral
7.540877,10.893917,0.925944,0.90731,0.232919,0.445697,0.737007,7.540877,Happy
6.168395,9.350757,0.880067,0.795084,-0.047404,0.763224,0.767762,6.168395,Happy
6.150331,9.122826,0.806016,0.856143,-0.060418,0.835372,0.83488,6.150331,Happy
6.238198,10.578493,0.938148,0.796054,-0.0975,0.809233,0.683392,6.238198,Happy
4.558937,7.365028,0.660616,0.61485,0.003209,0.79239,0.584315,4.558937,Neutral
4.414805,8.992175,0.838327,0.735853,0.102791,0.846718,0.590271,4.414805,Neutral
7.173417,10.367561,0.927079,0.816653,0.14467,0.905375,0.638606,7.173417,Happy
4.089562,7.373698,0.652287,0.710614,0.076325,0.848398,0.606894,4.089562,Neutral
4.549314,8.588458,0.553014,0.66137,0.070424,0.889399,0.504034,4.549314,Neutral
7.28855,10.763002,0.923799,0.922932,0.313164,0.445697,0.739815,7.28855,Happy
5.391763,9.312131,0.845733,0.704529,-0.07451,0.798496,0.551943,5.391763,Neutral
6.278378,10.763455,0.81842,0.762252,-0.077178,0.798496,0.663331,6.278378,Happy
6.374529,11.532454,0.851947,0.904687,0.088438,0.798496,0.66342,6.374529,Happy
5.311368,8.402388,0.894026,0.831269,-0.032906,0.798496,0.647093,5.311368,Neutral
6.667121,10.664618,0.907691,0.877796,-0.130179,0.699069,0.741086,6.667121,Happy
7.426054,10.732545,0.921669,0.950925,0.247492,0.445697,0.8029,7.426054,Happy
5.945852,9.398794,0.830963,0.719105,-0.172802,0.660935,0.840574,5.945852,Neutral
5.756059,9.178068,0.802883,0.657734,-0.073303,0.940632,0.547656,5.756059,Neutral
3.24877,8.797417,0.560781,0.87554,0.107809,0.751979,0.560403,3.24877,Sad
3.733584,7.370232,0.760256,0.746723,-0.046065,0.806589,0.552033,3.733584,Sad
5.786367,9.947519,0.770423,0.840359,-0.020708,0.841505,0.785433,5.786367,Neutral
4.177582,9.084741,0.680007,0.441413,-0.217771,0.881887,0.479003,4.177582,Neutral
7.463979,10.80907,0.947358,0.901008,0.294119,0.571342,0.700739,7.463979,Happy
4.220169,7.65037,0.559072,0.522566,0.04048,0.793246,0.501409,4.220169,Neutral
4.070771,9.502946,0.584781,0.511631,-0.197258,0.709606,0.552726,4.070771,Neutral
5.628909,10.342994,0.91793,0.814692,-0.169201,0.568734,0.648785,5.628909,Neutral
6.294855,9.502946,0.911656,0.850815,-0.063893,0.780031,0.643816,6.294855,Happy
5.129231,9.133692,0.777107,0.637672,-0.072003,0.89644,0.701446,5.129231,Neutral
5.614799,9.887475,0.8812,0.625906,-0.088865,0.75568,0.493104,5.614799,Neutral
4.575175,7.723743,0.675653,0.743787,-0.007423,0.791704,0.47487,4.575175,Neutral
5.220148,8.083511,0.729648,0.891153,0.132868,0.771188,0.658398,5.220148,Neutral
6.552691,9.634685,0.856453,0.869661,-0.036035,0.732849,0.694193,6.552691,Happy
4.511101,9.416691,0.638411,0.729819,-0.021136,0.901071,0.56708,4.511101,Neutral
5.618754,10.122135,0.882316,0.642778,-0.310636,0.92409,0.57021,5.618754,Neutral
4.750384,9.535774,0.844413,0.452781,-0.171247,0.90495,0.527803,4.750384,Neutral
7.265977,10.725308,0.902533,0.864005,0.215579,0.445697,0.76124,7.265977,Happy
7.444636,10.721693,0.940869,0.918625,0.033543,0.445697,0.751643,7.444636,Happy
4.379262,7.634074,0.740155,0.740343,0.035603,0.799466,0.561594,4.379262,Neutral
6.125724,10.304135,0.90824,0.507947,-0.269216,0.956348,0.564931,6.125724,Happy
4.486514,9.009463,0.504608,0.8208,-0.093703,0.831204,0.548704,4.486514,Neutral
5.255482,9.588499,0.701883,0.827453,0.038603,0.896127,0.55383,5.255482,Neutral
5.569942,9.381507,0.917989,0.788073,-0.056643,0.798496,0.564373,5.569942,Neutral
4.730811,9.214346,0.719013,0.667758,-0.206216,0.877354,0.519345,4.730811,Neutral
4.666972,10.14513,0.835509,0.700174,-0.173263,0.923953,0.59406,4.666972,Neutral
5.333022,9.269114,0.816131,0.728743,-0.113048,0.798496,0.601868,5.333022,Neutral
4.881516,9.156568,0.759644,0.605411,-0.254977,0.817445,0.453752,4.881516,Neutral
7.309061,10.769909,0.951862,0.921871,0.326533,0.445697,0.749504,7.309061,Happy
4.255401,9.557162,0.652702,0.771872,-0.213425,0.850831,0.564418,4.255401,Neutral
4.767507,9.635752,0.582237,0.797574,0.188379,0.664582,0.51254,4.767507,Neutral
4.763595,9.284262,0.680261,0.588934,-0.23927,0.783134,0.423617,4.763595,Neutral
5.865816,9.373644,0.818987,0.722352,-0.141338,0.877822,0.743212,5.865816,Neutral
6.816531,11.675588,0.921254,0.902766,0.182178,0.445697,0.74177,6.816531,Happy
7.59066,10.788087,0.978965,0.904655,0.234577,0.758586,0.816949,7.59066,Happy
4.277402,6.86703,0.725713,0.584067,-0.05976,0.747564,0.722618,4.277402,Neutral
5.910679,10.565691,0.887304,0.77207,-0.142415,0.816475,0.704692,5.910679,Neutral
6.5017,10.054373,0.913873,0.898724,-0.054199,0.605642,0.746208,6.5017,Happy
5.98241,8.232654,0.787215,0.771716,0.134549,0.811892,0.479672,5.98241,Neutral
5.962922,10.057425,0.863067,0.808384,0.23528,0.844815,0.71056,5.962922,Neutral
5.325531,9.346969,0.830768,0.552825,-0.057389,0.926334,0.562597,5.325531,Neutral
5.279987,8.628981,0.739338,0.777467,-0.025425,0.741659,0.48456,5.279987,Neutral
5.193933,10.102768,0.929628,0.696874,-0.235351,0.902811,0.578233,5.193933,Neutral
6.414495,8.904532,0.865605,0.630152,0.200028,0.796285,0.800284,6.414495,Happy
6.044073,10.224998,0.919851,0.776064,-0.074086,0.766523,0.613672,6.044073,Happy
7.188803,9.567276,0.944541,0.676886,-0.123816,0.827594,0.792498,7.188803,Happy
3.676277,7.565345,0.819691,0.664711,-0.056018,0.754807,0.716894,3.676277,Sad
4.810845,8.979471,0.87465,0.667579,-0.075997,0.895348,0.675225,4.810845,Neutral
4.633474,8.375027,0.601468,0.814796,-0.085096,0.720601,0.543084,4.633474,Neutral
5.901429,8.849712,0.830442,0.663382,0.166778,0.706096,0.789322,5.901429,Neutral
5.238698,9.678292,0.894753,0.872712,-0.084955,0.737183,0.725231,5.238698,Neutral
3.519921,9.491772,0.860028,0.812514,-0.2479,0.816158,0.647246,3.519921,Sad
5.792797,10.032199,0.899912,0.845895,-0.216326,0.855255,0.73207,5.792797,Neutral
5.954443,10.042293,0.93044,0.567255,-0.300664,0.966879,0.56656,5.954443,Neutral
7.593702,10.921553,0.9521,0.955416,0.14897,0.445697,0.778525,7.593702,Happy
4.56816,9.365992,0.753247,0.522046,-0.211112,0.87091,0.474291,4.56816,Neutral
4.637436,9.280933,0.863068,0.829034,0.402781,0.851863,0.526715,4.637436,Neutral
6.427221,10.051456,0.882819,0.847702,-0.197576,0.850924,0.731735,6.427221,Happy
6.246744,9.502946,0.866298,0.818467,-0.063893,0.675439,0.667417,6.246744,Happy
5.748823,9.673637,0.859954,0.758979,0.273764,0.920914,0.604093,5.748823,Neutral
5.813734,9.170271,0.857368,0.730657,-0.084344,0.882745,0.688596,5.813734,Neutral
3.229129,7.586582,0.812532,0.597122,0.135163,0.866264,0.666602,3.229129,Sad
5.620736,10.163282,0.901295,0.609104,-0.298253,0.937518,0.562564,5.620736,Neutral
5.118232,9.887406,0.644874,0.415498,-0.193755,0.785391,0.510494,5.118232,Neutral
5.311294,10.976421,0.803008,0.696975,0.040137,0.445697,0.548589,5.311294,Neutral
6.245267,9.894838,0.890106,0.850368,0.261387,0.806222,0.567633,6.245267,Happy
5.137739,10.140028,0.873775,0.610709,-0.235351,0.793152,0.590579,5.137739,Neutral
7.498071,10.861744,0.980283,0.940485,0.294119,0.638662,0.794291,7.498071,Happy
6.466868,10.669453,0.877505,0.803474,-0.123766,0.655637,0.758671,6.466868,Happy
6.241165,10.072235,0.913134,0.893158,-0.060696,0.810201,0.734807,6.241165,Happy
5.451938,10.296265,0.903726,0.642325,-0.223223,0.66277,0.594615,5.451938,Neutral
7.728998,10.811472,0.974395,0.958609,0.10061,0.445697,0.741323,7.728998,Happy
4.638934,9.167903,0.799544,0.76242,-0.189419,0.798496,0.66342,4.638934,Neutral
3.798088,6.980212,0.700108,0.734431,-0.0679,0.777341,0.582122,3.798088,Sad
5.708887,9.1818,0.864943,0.793195,-0.028606,0.930722,0.694053,5.708887,Neutral
5.260361,7.970728,0.781926,0.696183,-0.100606,0.916553,0.693196,5.260361,Neutral
4.221354,7.20714,0.618693,0.724083,-0.038345,0.839668,0.629002,4.221354,Neutral
6.28679,10.367008,0.917742,0.841838,0.000932,0.93365,0.640149,6.28679,Happy
6.985464,9.649187,0.933167,0.899846,0.402781,0.919834,0.768266,6.985464,Happy
6.392258,8.669462,0.844042,0.913994,-0.004476,0.570192,0.787344,6.392258,Happy
5.791755,9.146244,0.964419,0.730657,0.015385,0.798496,0.576616,5.791755,Neutral
4.110626,7.860245,0.818258,0.937233,0.14766,0.964779,0.691364,4.110626,Neutral
4.930511,9.526732,0.857703,0.835448,-0.165616,0.819182,0.720048,4.930511,Neutral
5.0428,9.222451,0.809478,0.779418,0.402781,0.945967,0.796219,5.0428,Neutral
6.162004,10.268317,0.943454,0.587158,-0.132151,0.927545,0.632167,6.162004,Happy
4.413475,8.015476,0.748663,0.482486,0.242566,0.717166,0.556583,4.413475,Neutral
5.102071,8.922009,0.812183,0.554478,-0.168744,0.926055,0.553242,5.102071,Neutral
5.448902,10.247524,0.899512,0.553952,-0.192704,0.924186,0.589962,5.448902,Neutral
4.842306,9.384229,0.850137,0.848117,-0.050227,0.727598,0.65389,4.842306,Neutral
6.696444,10.240419,0.8583,0.83814,0.084598,0.958828,0.802127,6.696444,Happy
5.282721,9.779885,0.86293,0.502666,0.090655,0.768466,0.544968,5.282721,Neutral
4.396115,9.047971,0.759098,0.596682,-0.194698,0.723508,0.725605,4.396115,Neutral
5.597723,10.020363,0.916242,0.818225,-0.012254,0.900633,0.642388,5.597723,Neutral
5.576147,9.237194,0.900354,0.71787,0.016151,0.85734,0.803006,5.576147,Neutral
7.157151,10.759778,0.942681,0.85404,0.263927,0.485092,0.738786,7.157151,Happy
5.229149,9.525408,0.908455,0.720399,0.062947,0.798496,0.487965,5.229149,Neutral
4.41573,7.689634,0.691859,0.737205,-0.035879,0.793091,0.688584,4.41573,Neutral
5.404593,9.201573,0.830444,0.766517,-0.050937,0.798496,0.616621,5.404593,Neutral
5.268937,9.282612,0.733152,0.568958,-0.176219,0.726262,0.576077,5.268937,Neutral
5.65765,9.489099,0.917899,0.70708,-0.251651,0.708275,0.535119,5.65765,Neutral
7.27225,9.787512,0.902207,0.928914,0.036736,0.794301,0.836754,7.27225,Happy
7.247086,9.82448,0.914211,0.926707,0.00032,0.788037,0.797013,7.247086,Happy
5.176601,8.939567,0.707959,0.451444,0.170864,0.967272,0.672983,5.176601,Neutral
4.844028,8.594526,0.7609,0.453903,-0.163052,0.779646,0.536739,4.844028,Neutral
4.16013,6.945774,0.532297,0.662871,0.079135,0.782131,0.566929,4.16013,Neutral
7.364169,10.752455,0.928205,0.933379,0.263428,0.445697,0.770147,7.364169,Happy
5.166882,9.74851,0.849509,0.723089,0.068491,0.937215,0.554965,5.166882,Neutral
5.292238,9.148689,0.793761,0.780691,0.370878,0.972669,0.777257,5.292238,Neutral
6.745769,10.664345,0.910655,0.931499,0.031082,0.750028,0.614538,6.745769,Happy
6.606551,9.507854,0.900778,0.841173,-0.076198,0.898202,0.814824,6.606551,Happy
6.450088,10.77876,0.885389,0.70081,0.01715,0.857195,0.750358,6.450088,Happy
5.767276,10.359961,0.826712,0.655828,-0.065127,0.802753,0.611897,5.767276,Neutral
7.305014,10.541117,0.946047,0.93208,0.304418,0.445697,0.824703,7.305014,Happy
6.451149,9.59459,0.899175,0.830206,-0.067816,0.761841,0.70125,6.451149,Happy
7.501394,10.823147,0.967145,0.923208,0.298813,0.712599,0.802266,7.501394,Happy
6.015522,9.605866,0.873142,0.721563,0.073885,0.962908,0.544666,6.015522,Happy
4.823195,8.423455,0.56172,0.586546,0.075648,0.716641,0.469452,4.823195,Neutral
6.357625,10.676965,0.895719,0.817036,-0.144943,0.640602,0.740427,6.357625,Happy
7.005732,9.900243,0.868416,0.870061,-0.123759,0.75587,0.809243,7.005732,Happy
4.655703,8.403982,0.70672,0.821413,0.281634,0.844244,0.746774,4.655703,Neutral
5.218431,9.490159,0.877359,0.73941,-0.164926,0.904342,0.655524,5.218431,Neutral
7.038369,9.880594,0.858361,0.860889,-0.123296,0.780077,0.8179,7.038369,Happy
3.998293,7.878925,0.687989,0.682005,-0.072706,0.947914,0.652709,3.998293,Sad
4.360805,7.587157,0.507805,0.716694,-0.066011,0.72552,0.614388,4.360805,Neutral
5.569092,9.097065,0.818949,0.810201,0.348954,0.802428,0.663676,5.569092,Neutral
7.254841,11.372811,0.943726,0.892459,0.067267,0.445697,0.758422,7.254841,Happy
3.782938,7.660506,0.520637,0.530935,0.234157,0.77562,0.613513,3.782938,Sad
5.374446,9.19256,0.854584,0.795614,-0.071254,0.909116,0.764463,5.374446,Neutral
6.180507,10.4841,0.767177,0.72463,0.091768,0.870692,0.687085,6.180507,Happy
4.606252,8.218624,0.738559,0.89113,0.068842,0.874849,0.693437,4.606252,Neutral
6.600337,10.067001,0.933471,0.902679,-0.107435,0.5994,0.763834,6.600337,Happy
4.831764,9.601238,0.780049,0.698942,-0.206989,0.816564,0.625076,4.831764,Neutral
5.629537,8.526488,0.882587,0.85939,0.137673,0.874494,0.640433,5.629537,Neutral
5.954011,10.504261,0.89485,0.846599,-0.175523,0.889158,0.661409,5.954011,Neutral
5.180865,9.472753,0.807705,0.633454,0.13019,0.957312,0.56598,5.180865,Neutral
5.044099,8.350903,0.807086,0.886214,0.402781,0.637409,0.727875,5.044099,Neutral
4.45101,9.109611,0.74057,0.665682,-0.109802,0.810355,0.652413,4.45101,Neutral
4.506647,7.395838,0.640452,0.693559,0.07644,0.7018,0.643651,4.506647,Neutral
4.652429,9.508173,0.917056,0.738906,-0.213489,0.790629,0.698226,4.652429,Neutral
6.533207,11.35609,0.807911,0.827103,0.108811,0.445697,0.662853,6.533207,Happy
5.434872,9.275075,0.785532,0.821025,-0.085563,0.774508,0.74173,5.434872,Neutral
4.596093,8.994857,0.563578,0.794705,-0.256745,0.802138,0.572869,4.596093,Neutral
5.421688,8.613062,0.856023,0.917836,0.068221,0.753934,0.66342,5.421688,Neutral
5.938895,9.741442,0.877269,0.922897,0.208476,0.883817,0.775898,5.938895,Neutral
4.31795,7.496549,0.707852,0.715832,-0.016042,0.706752,0.702124,4.31795,Neutral
4.289311,9.020847,0.681877,0.520198,-0.234901,0.849513,0.453418,4.289311,Neutral
6.928348,10.828585,0.921639,0.856802,0.048653,0.543046,0.713402,6.928348,Happy
5.317685,9.65363,0.816251,0.545892,-0.068084,0.859358,0.472241,5.317685,Neutral
4.641399,8.185375,0.844137,0.677572,-0.145365,0.878633,0.554508,4.641399,Neutral
5.880598,10.189732,0.879372,0.656393,-0.083627,0.8084,0.559271,5.880598,Neutral
6.262794,10.549271,0.916704,0.814396,-0.058962,0.733799,0.713564,6.262794,Happy
5.098402,9.300357,0.795589,0.865026,0.402781,0.900416,0.781278,5.098402,Neutral
4.037889,8.735454,0.575722,0.530433,0.124658,0.740586,0.521414,4.037889,Neutral
3.461366,9.613275,0.794936,0.817621,-0.248106,0.806945,0.687993,3.461366,Sad
4.816232,8.207217,0.6593,0.712507,-0.011576,0.879451,0.634631,4.816232,Neutral
5.974889,10.380778,0.93212,0.89006,0.030103,0.91784,0.624565,5.974889,Neutral
4.43844,9.862813,0.885949,0.575596,-0.062365,0.954637,0.542283,4.43844,Neutral
3.869124,7.324954,0.548956,0.764864,-0.027022,0.680248,0.516829,3.869124,Sad
7.694221,11.155163,0.948513,0.913167,0.02872,0.445697,0.742528,7.694221,Happy
6.249419,10.545229,0.940971,0.942046,-0.124834,0.839253,0.601196,6.249419,Happy
5.945048,10.17661,0.917293,0.727163,0.005562,0.907132,0.588251,5.945048,Neutral
6.444465,10.002312,0.91728,0.888278,-0.055981,0.585632,0.742916,6.444465,Happy
6.171485,10.045053,0.900381,0.886372,-0.084854,0.676213,0.734733,6.171485,Happy
7.25008,10.781229,0.942334,0.922316,0.233216,0.445697,0.735896,7.25008,Happy
7.305892,10.605363,0.942381,0.931882,0.340978,0.445697,0.807101,7.305892,Happy
5.866131,8.474309,0.802939,0.645528,0.101223,0.81994,0.745394,5.866131,Neutral
5.31255,8.841846,0.8133,0.902186,-0.02021,0.787219,0.787263,5.31255,Neutral
4.262671,7.816639,0.750738,0.77618,-0.127188,0.672199,0.573455,4.262671,Neutral
5.250738,8.224833,0.676825,0.816305,0.027834,0.884442,0.629664,5.250738,Neutral
5.087968,9.306494,0.918899,0.858241,0.032606,0.754729,0.732519,5.087968,Neutral
5.093441,10.404193,0.829909,0.470494,-0.195351,0.767373,0.327681,5.093441,Neutral
4.179494,7.636815,0.538702,0.61742,0.041025,0.736675,0.606395,4.179494,Neutral
5.780211,10.566916,0.768351,0.615849,-0.041477,0.840722,0.560942,5.780211,Neutral
6.904219,10.808846,0.885209,0.869475,0.056212,0.468785,0.747103,6.904219,Happy
5.718908,9.818076,0.924073,0.622753,-0.097301,0.668678,0.545735,5.718908,Neutral
7.045911,10.879031,0.958702,0.83473,0.308256,0.5796,0.745341,7.045911,Happy
6.016239,8.996306,0.878923,0.959019,0.305774,0.615844,0.741082,6.016239,Happy
3.883306,8.125147,0.693434,0.937545,0.233871,0.842555,0.681958,3.883306,Sad
3.651555,7.589314,0.542295,0.646188,-0.003166,0.79445,0.65705,3.651555,Sad
5.324956,9.502946,0.741703,0.704529,-0.232702,0.798496,0.683256,5.324956,Neutral
7.43928,10.892508,0.93182,0.953379,0.172188,0.445697,0.762894,7.43928,Happy
4.909166,9.924052,0.689066,0.565537,-0.091108,0.973686,0.539418,4.909166,Neutral
4.886401,9.209846,0.763509,0.597823,-0.069223,0.8867,0.551774,4.886401,Neutral
4.679987,7.931478,0.718461,0.698005,-0.009353,0.826684,0.71816,4.679987,Neutral
6.010392,10.178584,0.794051,0.878362,0.217703,0.769417,0.728384,6.010392,Happy
7.662397,10.698113,0.953653,0.774947,-0.00709,0.654699,0.582625,7.662397,Happy
5.502756,9.030895,0.871553,0.640617,-0.060127,0.925664,0.565448,5.502756,Neutral
6.436221,10.129506,0.890085,0.78853,-0.067922,0.816297,0.755468,6.436221,Happy
5.137262,10.815522,0.840222,0.922211,0.290214,0.445697,0.575073,5.137262,Neutral
3.193469,7.894076,0.523027,0.768971,-0.114408,0.805978,0.563015,3.193469,Sad
4.976995,9.636131,0.80007,0.570203,0.209395,0.76608,0.521018,4.976995,Neutral
6.967341,11.663788,0.941261,0.882365,0.010685,0.445697,0.706499,6.967341,Happy
5.432437,10.164642,0.911411,0.565797,-0.153629,0.963512,0.55582,5.432437,Neutral
6.554047,9.928006,0.891282,0.851442,-0.092828,0.556286,0.70242,6.554047,Happy
4.867091,8.902075,0.83715,0.607157,-0.069485,0.91725,0.756366,4.867091,Neutral
6.883844,11.170431,0.880787,0.848361,0.127579,0.445697,0.71006,6.883844,Happy
4.920531,8.081596,0.567651,0.737661,-0.022624,0.73273,0.567557,4.920531,Neutral
5.548508,8.465209,0.626921,0.634183,0.08444,0.79253,0.502841,5.548508,Neutral
4.690188,7.755187,0.799274,0.575884,-0.092784,0.830937,0.623596,4.690188,Neutral
7.037577,10.586403,0.937097,0.709662,-0.191582,0.684991,0.471466,7.037577,Happy
3.846329,8.01588,0.679098,0.464971,0.21301,0.811659,0.572523,3.846329,Sad
6.00631,10.453635,0.836539,0.734172,-0.055695,0.860563,0.597687,6.00631,Happy
6.997619,9.943576,0.906077,0.92683,-0.155931,0.835628,0.791271,6.997619,Happy
6.308915,10.693417,0.862521,0.761488,0.030089,0.754584,0.727106,6.308915,Happy
5.031174,9.069443,0.947885,0.700346,0.144851,0.931159,0.560553,5.031174,Neutral
6.085561,10.002053,0.896371,0.817053,-0.216647,0.83046,0.734906,6.085561,Happy
7.130284,10.81156,0.890011,0.897539,0.136041,0.798496,0.729435,7.130284,Happy
5.902817,10.663325,0.783161,0.706032,-0.061467,0.717696,0.593178,5.902817,Neutral
4.380636,7.766415,0.759163,0.784496,0.053609,0.678528,0.482641,4.380636,Neutral
6.502175,10.49092,0.934935,0.783257,-0.126773,0.729977,0.671131,6.502175,Happy
4.613099,7.590971,0.723841,0.70176,-0.096137,0.768155,0.494063,4.613099,Neutral
5.914284,9.984628,0.841219,0.848072,0.01277,0.846618,0.744375,5.914284,Neutral
5.502948,8.48984,0.739289,0.713062,0.093661,0.912774,0.737176,5.502948,Neutral
6.548726,10.340916,0.834509,0.870958,-0.186716,0.92828,0.673982,6.548726,Happy
6.824173,9.895,0.893493,0.751613,-0.159664,0.808579,0.801959,6.824173,Happy
5.864757,10.683274,0.819547,0.698407,0.007516,0.887328,0.659326,5.864757,Neutral
4.902831,8.163837,0.645179,0.758525,0.026434,0.821348,0.812412,4.902831,Neutral
5.37204,10.31951,0.851555,0.528126,-0.320964,0.941153,0.551991,5.37204,Neutral
2.693523,7.697755,0.759162,0.631908,-0.050874,0.830652,0.658434,2.693523,Sad
3.329802,7.843533,0.504608,0.580069,-0.014729,0.789862,0.520846,3.329802,Sad
4.911273,9.647735,0.670689,0.777061,-0.289711,0.723407,0.509633,4.911273,Neutral
6.424133,9.971766,0.918693,0.636646,-0.135176,0.884742,0.76159,6.424133,Happy
3.663086,7.332083,0.746497,0.569645,-0.072243,0.864171,0.669859,3.663086,Sad
3.628072,7.775345,0.740168,0.673659,0.356588,0.793105,0.560137,3.628072,Sad
5.424991,9.127868,0.869554,0.864778,-0.152239,0.836413,0.712003,5.424991,Neutral
5.900459,10.358271,0.875313,0.562556,-0.318011,0.874286,0.588629,5.900459,Neutral
6.854004,9.849886,0.878273,0.906926,-0.068428,0.761419,0.810668,6.854004,Happy
5.205438,10.123707,0.768363,0.693523,-0.103702,0.848546,0.570057,5.205438,Neutral
4.556141,8.431437,0.649117,0.8747,-0.105296,0.687854,0.436628,4.556141,Neutral
5.759412,9.21344,0.823803,0.827399,0.120358,0.940898,0.588413,5.759412,Neutral
6.948936,10.816371,0.928964,0.865759,-0.061682,0.496659,0.701093,6.948936,Happy
3.791681,6.686863,0.504608,0.427356,-0.021462,0.718203,0.606856,3.791681,Sad
5.785868,9.640083,0.911877,0.806579,-0.12518,0.476627,0.701122,5.785868,Neutral
5.344383,10.222802,0.858734,0.557721,-0.20365,0.90753,0.649912,5.344383,Neutral
4.546584,8.411246,0.673718,0.702034,0.251373,0.836516,0.738234,4.546584,Neutral
5.292755,9.742984,0.754491,0.820903,-0.254909,0.655172,0.503321,5.292755,Neutral
7.396002,10.919031,0.911668,0.904112,0.047987,0.523061,0.694628,7.396002,Happy
5.839559,10.425052,0.868422,0.484111,-0.308238,0.954114,0.580756,5.839559,Neutral
5.884544,9.733028,0.866703,0.840463,0.269918,0.91834,0.770297,5.884544,Neutral
